t,detected,confidence,max_objectness,target_source,selection_reason
1783055334.8007379,True,0.9837642312049866,0.9837642312049866,truth,target_distance_terminal
1783055334.822598,True,0.9866454005241394,0.9866454005241394,truth,target_distance_terminal
1783055334.8561428,True,0.9871624112129211,0.9871624112129211,truth,target_distance_terminal
1783055334.88819,True,0.9980477094650269,0.9980477094650269,truth,target_distance_terminal
1783055334.928741,True,0.996855616569519,0.996855616569519,truth,target_distance_terminal
1783055334.9547913,True,0.9986236095428467,0.9986236095428467,truth,target_distance_terminal
1783055334.988299,True,0.9996447563171387,0.9996447563171387,truth,target_distance_terminal
1783055335.0251389,True,0.999930739402771,0.999930739402771,truth,target_distance_terminal
1783055335.0549781,True,0.9999339580535889,0.9999339580535889,truth,target_distance_terminal
1783055335.0889502,True,0.9999701976776123,0.9999701976776123,truth,target_distance_terminal
1783055335.121285,True,0.9999403953552246,0.9999403953552246,truth,target_distance_terminal
1783055335.1547213,True,0.9999068975448608,0.9999068975448608,truth,target_distance_terminal
1783055335.188195,True,0.9999442100524902,0.9999442100524902,truth,target_distance_terminal
1783055335.221642,True,0.9997308850288391,0.9997308850288391,truth,target_distance_terminal
1783055335.2549977,True,0.9996941089630127,0.9996941089630127,truth,target_distance_terminal
1783055335.2890794,True,0.9994834661483765,0.9994834661483765,truth,target_distance_terminal
1783055335.3221617,True,0.9997826218605042,0.9997826218605042,truth,target_distance_terminal
1783055335.3548937,True,0.9996709823608398,0.9996709823608398,truth,target_distance_terminal
1783055335.3884382,True,0.9994742274284363,0.9994742274284363,truth,target_distance_terminal
1783055335.4220893,True,0.9998106360435486,0.9998106360435486,truth,target_distance_terminal
1783055335.4551046,True,0.9994528889656067,0.9994528889656067,truth,target_distance_terminal
1783055335.496717,True,0.997093677520752,0.997093677520752,truth,target_distance_terminal
1783055335.5207365,True,0.9992961883544922,0.9992961883544922,truth,target_distance_terminal
1783055335.554689,True,0.999188244342804,0.999188244342804,truth,target_distance_terminal
1783055335.5887125,True,0.9998438358306885,0.9998438358306885,truth,target_distance_terminal
1783055335.6214817,True,0.9999790191650391,0.9999790191650391,truth,target_distance_terminal
1783055335.6552212,True,0.9999866485595703,0.9999866485595703,truth,target_distance_terminal
1783055335.688399,True,0.9999903440475464,0.9999903440475464,truth,target_distance_terminal
1783055335.7216136,True,0.9999831914901733,0.9999831914901733,truth,target_distance_terminal
1783055335.754864,True,0.9999215602874756,0.9999215602874756,truth,target_distance_terminal
1783055335.7888055,True,0.9999411106109619,0.9999411106109619,truth,target_distance_terminal
1783055335.820282,True,0.999967098236084,0.999967098236084,truth,target_distance_terminal
1783055335.8547652,True,0.9999426603317261,0.9999426603317261,truth,target_distance_terminal
1783055335.888749,True,0.9999403953552246,0.9999403953552246,truth,target_distance_terminal
